SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID
-101.8040346,32.86550389,-101.8040346,32.86550389,PXD,8/21/2017,WOLFCAMP C,9758.0000,1735.0000,55.0000,952.7340,915.2000,20.6660,20.5090,6832.6620,,19789.1400,0.0550,4673.3778,0.6710,,4.5650,0.1600,0.3190,0.9460,6.7325,162959.0156,465
-102.1233939,32.54235102,-102.1234533,32.54232694,PXD,12/31/2015,WOLFCAMP B,10421.0000,1441.0000,40.0000,670.2860,694.9570,500.0000,310.9490,6573.5280,493.3450,20512.5980,0.0690,4415.8356,0.6660,0.0110,2.9516,0.1830,0.2570,0.9490,6.2563,242763.0000,466
-101.9907913,32.53025003,-101.9908166,32.53024956,PXD,1/1/2016,WOLFCAMP B,10383.0000,1429.0000,40.0000,719.8730,719.8730,16.1060,16.1060,6557.4220,493.3450,19719.2420,0.0730,4141.9925,0.6820,0.0110,3.0511,0.1770,0.2580,0.9490,6.2212,207261.0156,467
-101.835399,32.78365496,-101.8354352,32.7836554,PXD,7/12/2018,WOLFCAMP C,9872.0000,2548.0000,56.0000,1005.3890,990.4730,22.0240,42.3240,6886.2000,,14923.1690,0.0650,4863.5905,0.7360,,2.7411,0.1740,0.2850,0.9490,8.0975,151977.0000,468
-101.7564145,32.70569552,-101.7564187,32.70569402,PXD,7/13/2018,WOLFCAMP C,9872.0000,2557.0000,56.0000,975.7830,823.0830,500.0000,1.7240,6884.4760,,12580.3730,0.0660,4863.0853,0.7650,,2.7194,0.1790,0.2720,0.9490,8.1038,144898.0000,469
-101.7885263,32.58127606,-101.788523,32.5812801,PXD,8/9/2015,WOLFCAMP B,9782.0000,1006.0000,38.0000,723.9870,723.9870,28.0660,28.0660,6392.1590,494.6500,25240.4530,0.0630,3204.4448,0.5940,0.0090,2.8994,0.1700,0.3090,0.9480,5.1932,155632.0000,470
-102.0237602,32.64134087,-102.0237602,32.64134087,PXD,8/8/2015,WOLFCAMP B,9807.0000,1017.0000,38.0000,723.6000,723.6000,28.0660,28.0660,6420.2260,496.3520,24886.1500,0.0670,3807.7957,0.6200,0.0090,2.8392,0.1740,0.2950,0.9480,5.2336,160800.0000,471
-101.9998282,32.61748617,-102.0086558,32.64792649,PXD,7/17/2016,WOLFCAMP B,10202.0000,1660.0000,54.0000,650.0660,650.0660,26.4220,26.4220,6449.1420,484.2120,29899.8590,0.0630,4414.6163,0.4180,0.0180,2.8451,0.1750,0.3050,0.9280,6.7647,174909.0000,472
-101.9556277,32.62715997,-101.9638527,32.65456401,PXD,5/4/2016,WOLFCAMP B,9838.0000,1668.0000,53.0000,650.1850,650.1850,26.4220,26.4220,6422.7200,484.2120,27903.4360,0.0590,4423.6242,0.4130,0.0180,4.0722,0.1740,0.3090,0.9270,6.5594,241846.0000,473
-101.6929381,32.72317275,-101.6929381,32.72317275,PXD,5/3/2016,WOLFCAMP B,10001.0000,1787.0000,56.0000,660.8760,660.8760,352.3700,2.9300,6070.3500,482.4010,22390.2850,0.0630,3197.8735,0.5390,0.0180,2.7867,0.1720,0.3060,0.9270,6.8179,170098.0000,474
-101.9890471,32.71873606,-101.9890471,32.71873606,PXD,5/3/2016,WOLFCAMP B,10001.0000,1775.0000,55.0000,660.3330,660.3330,2.9300,2.9300,6067.4200,482.4010,23786.2900,0.0650,3192.8870,0.5380,0.0180,2.8353,0.1730,0.3020,0.9260,6.8127,208192.0000,475
-101.6931904,32.75246201,-101.6931904,32.75246201,DBLPOINT,4/17/2019,WOLFCAMP A,7754.0000,1980.0000,47.0000,19.0000,19.0000,77.3010,302.6580,5643.2620,,7655.0210,0.0570,2939.3904,0.7270,0.0180,2.9895,0.1740,0.2400,0.9120,4.3313,191314.8906,476
-102.0729657,32.78980718,-102.0729657,32.78980718,LPI,10/22/2017,WOLFCAMP A,7012.0000,2194.0000,55.0000,,,,,4574.5360,,13204.1630,0.0480,3005.1328,0.4010,0.0200,2.6831,0.1770,0.2340,0.7990,4.1036,87554.0078,477
-102.1231599,32.78891413,-102.1231599,32.78891413,SABLE,4/25/2014,WOLFCAMP B,8924.0000,962.0000,23.0000,878.3020,893.6030,1.5620,0.7040,4327.2120,564.6740,20660.5490,0.0750,2330.7458,0.6760,0.0070,2.7361,0.2210,0.2390,0.9330,4.5413,49046.5039,478
-102.0018896,32.83166661,-102.0018896,32.83166661,FANG,9/29/2014,WOLFCAMP D,7759.0000,1082.0000,51.0000,2000.0000,2000.0000,500.0000,500.0000,7645.6380,,16458.8970,0.0710,4293.2999,0.6230,,2.4944,0.2480,0.1600,0.7590,4.3768,13129.9990,479
-101.6894406,32.55828036,-101.6894406,32.55828036,PXD,4/20/2018,SPRABERRY LOWER SHALE,7183.0000,1746.0000,38.0000,2000.0000,2000.0000,500.0000,500.0000,5175.3150,,16844.2940,0.0650,2552.9797,0.6470,0.0160,2.7813,0.2170,0.1010,0.7700,4.6796,197575.9375,480
-102.29848,31.69708546,-102.2984514,31.69688782,PXD,4/20/2018,WOLFCAMP A,7082.0000,1784.0000,39.0000,47.0000,47.0000,237.0010,237.0010,5612.1670,,21040.6360,0.0670,3407.8553,0.4280,0.0160,3.3571,0.2030,0.1580,0.7670,4.7655,96320.3203,481
-102.2940486,31.81783173,-102.2940486,31.81783173,PXD,11/11/2018,WOLFCAMP A,12209.0000,1872.0000,39.0000,315.5580,315.5580,500.0000,162.6590,5578.2060,,17144.6040,0.0650,2732.9876,0.5320,0.0140,3.2321,0.2030,0.1040,0.7610,7.7559,228456.5469,482
-102.3937666,32.07308978,-102.393822,32.07365884,PXD,11/11/2018,WOLFCAMP B,12544.0000,1842.0000,39.0000,315.2880,315.2880,162.6590,162.6590,5740.8650,227.5480,15341.3210,0.0530,4182.4264,0.5640,0.0140,2.8643,0.1470,0.2610,0.7600,7.9224,236660.4531,483
-102.4021952,32.0747476,-102.4021952,32.0747476,OVV,12/26/2016,WOLFCAMP B,6261.0000,1492.0000,39.0000,2000.0000,2000.0000,500.0000,500.0000,5738.1190,336.2780,6393.0960,0.0400,3555.3957,0.7270,0.0200,2.6020,0.1880,0.2520,0.7850,3.2375,181937.6563,484
-102.3079783,31.70274666,-102.3075884,31.70278281,OVV,12/26/2016,SPRABERRY LOWER SHALE,6275.0000,1499.0000,40.0000,1430.1880,1430.1880,500.0000,203.7600,5226.1830,,18415.2480,0.0590,2142.8076,0.6180,0.0200,2.5516,0.2140,0.1590,0.7850,3.1801,87416.3438,485
-102.3597806,31.6524067,-102.3597351,31.652444,OVV,4/7/2017,SPRABERRY LOWER SHALE,6315.0000,1509.0000,48.0000,1430.2710,1334.9980,192.4580,203.7600,5022.4230,,19455.0950,0.0610,2306.2626,0.5870,0.0230,2.5139,0.2200,0.1400,0.7800,3.2530,67683.0000,486
-102.2976072,31.6707748,-102.2976072,31.6707748,OVV,11/18/2017,WOLFCAMP A,7052.0000,1495.0000,39.0000,295.4800,487.6800,500.0000,174.0020,5561.8630,,15539.7360,0.0520,3401.7640,0.4530,0.0280,2.9514,0.1890,0.2330,0.7780,3.4997,99380.0781,487
-102.297679,31.67077667,-102.2976072,31.6707748,OVV,11/18/2017,WOLFCAMP B,6358.0000,1455.0000,39.0000,295.7240,295.7240,500.0000,174.0020,5735.8650,330.6890,3740.1350,0.0410,3816.8417,0.8610,0.0250,2.5394,0.1480,0.3300,0.7790,3.2349,102762.5313,488
-102.3036755,31.67979679,-102.3035257,31.67978637,DBLPOINT,12/5/2018,SPRABERRY LOWER SHALE,10359.0000,1966.0000,45.0000,1300.7820,649.8010,158.8020,35.7660,5855.3210,,23651.8950,0.0540,2783.2406,0.5360,0.0120,2.4266,0.2270,0.1480,0.9660,5.4417,290134.2813,489
-102.3372146,31.82017705,-102.3372146,31.82017705,DBLPOINT,11/12/2018,WOLFCAMP A,10347.0000,2008.0000,48.0000,879.6130,443.8930,328.3860,372.2160,6399.1100,,30505.3740,0.0660,3717.7624,0.2350,0.0120,2.6146,0.1880,0.2780,0.9660,5.5968,232325.2500,490
-102.34868,31.692567,-102.348637,31.69256517,DBLPOINT,11/13/2018,WOLFCAMP B,10381.0000,1966.0000,50.0000,8.3190,8.3190,284.5550,284.5550,6683.6650,268.1090,10728.7900,0.0690,3913.9781,0.6170,0.0110,2.8333,0.1890,0.2180,0.9660,5.6280,245231.0781,491
-102.3152791,31.77163629,-102.3152834,31.77162924,DBLPOINT,11/30/2018,SPRABERRY LOWER SHALE,10392.0000,1979.0000,46.0000,417.6700,417.6700,397.7590,397.7590,6001.3520,,32590.1320,0.0640,2875.8518,0.4080,0.0120,2.5340,0.2270,0.1670,0.9650,5.4945,243372.0000,492
-102.3249822,32.01244184,-102.3249999,32.01244104,PXD,1/14/2016,WOLFCAMP B,9724.0000,1741.0000,48.0000,765.6240,655.0680,16.6170,29.0340,6135.5940,484.4820,18801.4540,0.0580,3838.8520,0.6320,0.0050,2.4921,0.1780,0.3250,0.9230,6.4442,70287.4609,493
-102.3249999,32.01244104,-102.3249999,32.01244104,PXD,1/21/2016,WOLFCAMP B,9839.0000,1620.0000,41.0000,544.6290,544.6290,4.2000,4.2000,6139.7930,485.9280,19297.2920,0.0580,3845.5723,0.6070,0.0050,8.1107,0.1830,0.3140,0.9230,6.1685,213727.5313,494
-102.3203754,31.75917526,-102.3202747,31.75896801,PXD,3/28/2018,WOLFCAMP B,10110.0000,1720.0000,40.0000,433.3990,433.3990,500.0000,126.5950,5941.7220,482.9550,14556.2110,0.0770,3974.0927,0.7640,0.0160,2.7721,0.1950,0.2610,0.9250,6.4656,120014.0781,495
-102.3316471,31.79419141,-102.3316471,31.79419141,PXD,3/28/2018,WOLFCAMP B,10116.0000,1723.0000,42.0000,837.2160,837.2160,500.0000,140.8530,6164.6280,484.4820,17526.7680,0.0600,3722.3600,0.6450,0.0130,41.4345,0.1870,0.3040,0.9230,6.5038,75106.9219,496
-102.3307435,31.9879973,-102.3307435,31.9879973,OVV,12/8/2015,WOLFCAMP B,7683.0000,1156.0000,42.0000,722.8800,576.1680,43.3780,172.9820,5798.1020,531.1670,12802.4410,0.0560,3361.4715,0.6790,0.0110,2.6370,0.1720,0.2700,0.8860,3.5245,97120.0000,497
-102.3416827,31.96577354,-102.3416405,31.96576543,OVV,1/1/2015,WOLFCAMP A,7290.0000,1189.0000,27.0000,1237.7810,1237.7810,36.2120,36.2120,5588.9090,,24138.0010,0.0650,3631.3411,0.4600,0.0120,2.6440,0.2060,0.2800,0.8850,3.1765,119479.9922,498
-102.3227783,31.82262496,-102.3226521,31.82264106,OVV,12/10/2015,WOLFCAMP B,7713.0000,930.0000,32.0000,136.9480,356.4840,500.0000,129.6040,5754.7240,531.1670,14684.9490,0.0580,3476.7036,0.6250,0.0110,2.6560,0.1730,0.2660,0.8860,3.2141,68258.6875,499
-102.2904769,31.72059606,-102.2905234,31.72059015,OVV,1/8/2015,WOLFCAMP A,6924.0000,1300.0000,16.0000,1241.8840,689.6730,500.0000,36.2120,5625.1200,,21307.7600,0.0660,3602.0246,0.5360,0.0110,2.7681,0.2130,0.2410,0.8860,3.0785,100532.0000,500
-102.3564767,31.7615253,-102.3566074,31.7615836,FANG,4/27/2018,SPRABERRY LOWER SHALE,7677.0000,,36.0000,124.4120,377.7090,328.5490,325.0670,5327.0130,,26495.1720,0.0600,2204.4869,0.4280,0.0100,2.1093,0.2360,0.1400,0.7960,4.0603,107139.2578,501
-102.2969831,32.03521229,-102.2968216,32.03514716,FANG,4/25/2018,WOLFCAMP A,7658.0000,,36.0000,689.9650,249.2840,327.2030,239.6100,5652.0800,,19756.6500,0.0610,2679.0151,0.2870,0.0120,2.7367,0.2300,0.1340,0.7960,4.0999,175946.6719,502
-102.3562784,31.75057682,-102.3584298,31.75061497,FANG,3/24/2017,SPRABERRY LOWER SHALE,7670.0000,1713.0000,38.0000,323.3710,333.5360,325.4370,322.5010,5323.8770,,24794.6880,0.0580,2485.9966,0.4400,0.0100,2.1183,0.2350,0.1420,0.7950,4.3984,500236.0000,503
-102.3003779,32.05479367,-102.3004225,32.0546344,FANG,4/6/2017,WOLFCAMP B,7684.0000,1631.0000,39.0000,512.8190,332.1520,242.3750,245.3110,5891.6900,201.1500,9807.4960,0.0610,3413.8679,0.5610,0.0150,2.8691,0.1920,0.1800,0.7940,4.4316,153467.0000,504
-102.3561791,31.78027505,-102.3561283,31.78026182,FANG,4/26/2018,SPRABERRY LOWER SHALE,7612.0000,2969.0000,75.0000,499.4310,266.0730,329.4240,1.1360,5322.7410,,24755.2510,0.0590,2374.3620,0.4550,0.0100,2.1054,0.2360,0.1370,0.7950,6.1345,24919.9824,505
-102.3383801,31.80812495,-102.3403408,31.8071829,FANG,4/25/2018,WOLFCAMP A,7652.0000,,35.0000,151.6980,156.1930,284.4740,239.4390,5652.2510,,,0.0720,,,0.0140,,0.2260,0.2130,0.7940,4.0888,35397.2227,506
-102.3684776,31.7126768,-102.3681412,31.7128506,FANG,12/1/2017,SPRABERRY LOWER SHALE,10150.0000,,36.0000,131.3230,341.8950,347.0650,350.3910,5185.2560,,25122.6840,0.0580,2417.3061,0.4140,0.0100,2.3359,0.2340,0.1310,0.8270,5.1971,258616.3281,507
-102.3613748,31.73500672,-102.3614164,31.7352177,FANG,11/28/2017,WOLFCAMP A,10134.0000,,36.0000,602.2570,367.0930,319.4670,288.5420,5535.6470,,17518.0650,0.0620,2871.6224,0.4630,0.0130,2.5600,0.2270,0.0960,0.8260,5.2525,202324.9844,508
-102.3713769,31.68099678,-102.3718144,31.68113734,FANG,12/1/2017,SPRABERRY LOWER SHALE,10127.0000,,36.0000,36.7480,36.7480,288.5420,288.5420,5247.1050,,23240.6830,0.0560,2487.2606,0.4400,0.0100,2.2833,0.2330,0.1350,0.8270,5.2035,235159.0000,509
-102.3643806,31.74200689,-102.3640396,31.7422883,FANG,11/29/2017,WOLFCAMP A,10013.0000,,43.0000,36.1920,36.1920,22.3250,310.8670,5557.9720,,17769.3470,0.0610,2708.7776,0.3990,0.0130,2.6161,0.2320,0.1050,0.8270,5.6998,224215.6719,510
-102.2962812,32.0217346,-102.2781543,32.02155905,FANG,12/11/2016,WOLFCAMP A,12865.0000,1593.0000,41.0000,430.2500,365.4060,185.9890,362.7610,6567.5850,,12938.8620,0.0610,3984.3296,0.6780,0.0030,2.3149,0.2180,0.1360,0.9450,6.8311,102548.5234,511
-102.309391,31.65599943,-102.309391,31.65599943,FANG,12/13/2016,SPRABERRY LOWER SHALE,12903.0000,,,188.6280,188.6280,82.9430,82.9430,6121.8810,,17817.2940,0.0530,2832.2275,0.5480,0.0070,2.3500,0.2280,0.1370,0.9450,6.7733,289794.0000,512
-102.3939806,31.99214353,-102.3939711,31.99213973,COP,5/11/2017,WOLFCAMP A,10260.0000,1862.0000,39.0000,668.2430,598.7200,222.2790,93.3570,5655.0730,,10402.1870,0.0720,3213.0519,0.7760,0.0120,2.6429,0.2420,0.1430,0.8120,5.5987,261876.2031,513
-102.3881825,31.97430359,-102.3881542,31.97430113,COP,5/17/2017,WOLFCAMP B,7628.0000,1244.0000,37.0000,769.1520,610.7910,249.9610,307.0900,6055.5200,463.7570,11767.1510,0.0550,3624.3943,0.6270,0.0140,2.6700,0.1730,0.2680,0.8080,3.8791,81057.0625,514
-102.3986802,31.99425313,-102.398635,31.99424811,COP,5/14/2017,WOLFCAMP A,10271.0000,1864.0000,39.0000,452.0390,516.4230,209.7080,192.8320,5862.6880,,18968.9010,0.0550,3764.2486,0.4240,0.0120,2.4817,0.1860,0.3260,0.8110,5.6341,73641.7813,515
-102.3402787,32.01947257,-102.3401109,32.01948402,COP,5/14/2017,WOLFCAMP B,7630.0000,1852.0000,37.0000,587.5240,584.5770,214.7290,211.4410,6266.9610,463.7570,15775.4710,0.0690,3826.3442,0.6330,0.0130,2.8443,0.2020,0.2340,0.8080,4.4916,83184.9453,516
-102.3449783,32.01735156,-102.3448639,32.01719515,COP,1/26/2019,SPRABERRY LOWER SHALE,10297.0000,2041.0000,40.0000,690.5720,601.5910,186.1480,217.4800,5149.0580,,16137.8610,0.0590,2390.1943,0.6640,0.0130,2.0993,0.2180,0.1860,0.8120,5.7791,74228.8203,517
-102.3307814,31.80590471,-102.3307096,31.80579313,COP,1/26/2019,SPRABERRY LOWER SHALE,10292.0000,2047.0000,41.0000,568.4830,515.9370,158.1570,341.7150,5303.8730,,18415.6740,0.0670,2819.6596,0.6690,0.0110,2.4023,0.2300,0.1530,0.8110,5.8076,64984.8828,518
-102.3233815,31.71327556,-102.3233487,31.71327256,COP,5/13/2018,WOLFCAMP A,10270.0000,1843.0000,35.0000,580.9490,475.2930,290.5190,226.5840,5636.1030,,12277.0610,0.0760,3104.4665,0.7390,0.0120,2.6761,0.2440,0.1270,0.8110,5.5074,181706.8438,519
-102.313981,32.00577353,-102.3141715,32.00556532,COP,5/13/2018,WOLFCAMP B,7628.0000,1839.0000,36.0000,582.2730,510.3790,207.3710,218.0170,6048.9440,463.7570,9492.8450,0.0590,3543.1606,0.7190,0.0130,2.6992,0.1770,0.2550,0.8070,4.4288,69070.9141,520
-102.3868779,31.98897341,-102.3867863,31.9885595,COP,5/14/2018,WOLFCAMP A,10221.0000,1830.0000,40.0000,1165.9340,296.7440,294.4580,10.4670,5852.2200,,18908.4100,0.0520,3715.5135,0.3960,0.0120,2.4762,0.1850,0.3270,0.8100,5.5827,173682.6875,521
-102.3868779,31.98897341,-102.3868016,31.98824669,COP,5/14/2018,WOLFCAMP B,7628.0000,1785.0000,41.0000,1173.4880,449.3300,316.8010,22.5490,6244.4120,464.3790,14145.5870,0.0730,3787.1673,0.6860,0.0130,2.9771,0.2010,0.2330,0.8070,4.4674,78054.6250,522
-102.3972849,31.98412593,-102.4019232,31.99820162,COP,1/28/2019,SPRABERRY LOWER SHALE,10295.0000,1875.0000,39.0000,454.0280,454.0280,139.2740,139.2740,5142.3760,,12384.5150,0.0590,2384.3025,0.7520,0.0110,2.1067,0.2170,0.1860,0.8100,5.5526,73461.1875,523
-102.2965792,31.93202384,-102.2895376,31.90431119,COP,1/30/2019,WOLFCAMP A,10146.0000,1849.0000,40.0000,599.6570,448.2290,294.1630,218.7730,5633.4470,,11091.9850,0.0730,3201.8252,0.7490,0.0090,2.6522,0.2370,0.1400,0.8100,5.5417,163563.4688,524
-102.3464811,32.05479383,-102.3466085,32.05468106,COP,1/30/2019,WOLFCAMP B,7485.0000,1860.0000,43.0000,742.3840,296.5920,369.5530,241.4120,6003.0000,452.2460,14617.0780,0.0570,3604.1630,0.5730,0.0110,2.6520,0.1700,0.2700,0.8060,4.4592,130037.6094,525
-102.3208324,31.97208223,-102.3155603,31.95042953,PXD,7/19/2018,WOLFCAMP A,9622.0000,1854.0000,46.0000,2000.0000,2000.0000,500.0000,500.0000,5151.0750,,24089.9060,0.0600,3126.1479,0.2370,0.0310,2.7638,0.2000,0.2010,0.6990,6.3495,55718.3203,526
-102.2930767,32.08135228,-102.293008,32.08131032,PXD,7/19/2018,WOLFCAMP C,9895.0000,1617.0000,55.0000,2000.0000,2000.0000,500.0000,500.0000,6413.8690,,9382.6400,0.0670,4203.0593,0.8830,,2.2051,0.2260,0.1950,0.6990,6.5570,92064.1094,527
-102.289598,31.99386112,-102.2893989,31.98050395,COP,12/17/2017,WOLFCAMP A,9836.0000,1588.0000,29.0000,253.8360,253.8360,27.7920,373.4100,5485.4750,,17491.2320,0.0700,3101.6717,0.6220,0.0090,2.7223,0.2380,0.1290,0.8340,4.8890,311587.6250,528
-102.2972728,32.06834002,-102.2976922,32.06846016,COP,12/16/2017,WOLFCAMP B,9928.0000,1567.0000,29.0000,253.3540,250.4980,297.5010,373.4100,5858.8850,415.2250,11932.1250,0.0560,3466.6665,0.6830,0.0090,2.6698,0.1720,0.2650,0.8340,4.9614,56808.5039,529
-102.3665427,32.05671998,-102.3665427,32.05671998,COP,6/16/2018,WOLFCAMP A,9790.0000,1953.0000,37.0000,247.6250,450.3080,234.5360,221.5910,5637.2940,,24792.3050,0.0580,3406.6176,0.3430,0.0090,2.7250,0.1930,0.2760,0.8330,5.4767,142127.1094,530
-102.368525,32.06722437,-102.368525,32.06722437,COP,6/16/2018,WOLFCAMP B,9928.0000,1928.0000,37.0000,624.2470,558.9880,177.4480,190.3920,6049.2770,416.3930,13312.0690,0.0700,4113.9695,0.7130,0.0090,2.8607,0.1990,0.2260,0.8340,5.5561,95345.8906,531
-102.3325595,31.65414356,-102.3431809,31.68029382,COP,11/28/2017,WOLFCAMP A,9606.0000,1854.0000,39.0000,502.5470,497.6460,228.2740,210.2420,5987.3280,,15818.3510,0.0560,3907.6572,0.5330,0.0110,2.5395,0.1950,0.2970,0.7960,5.3464,133659.2188,532
-102.3401433,32.07228131,-102.3401433,32.07228131,COP,11/29/2017,WOLFCAMP B,9606.0000,1843.0000,38.0000,1005.3340,493.8390,246.3050,27.5740,6233.6330,419.5580,11507.1200,0.0700,3917.4154,0.7210,0.0150,2.7473,0.1780,0.2550,0.7970,5.3519,130423.4609,533
-102.2875692,31.68852345,-102.2875692,31.68852345,COP,11/29/2017,WOLFCAMP A,9560.0000,1854.0000,38.0000,1001.0370,500.5360,254.1280,43.8860,5733.2010,,7090.7160,0.0650,3050.4738,0.8470,0.0160,2.4477,0.2250,0.1180,0.7970,5.2710,169912.2031,534
-102.3044989,31.88054448,-102.3044989,31.88054448,COP,12/3/2017,SPRABERRY LOWER SHALE,9560.0000,1874.0000,38.0000,1123.8900,533.1010,69.7270,130.3480,5315.8590,,12960.7590,0.0610,2539.3933,0.7290,0.0130,2.2908,0.2240,0.1570,0.7970,5.2345,149874.1719,535
-102.3783372,31.92966658,-102.3783372,31.92966658,COP,11/17/2015,WOLFCAMP A,9968.0000,1453.0000,39.0000,17.6650,17.6650,207.7880,207.7880,5750.5340,,14395.6830,0.0630,3339.3945,0.6130,0.0110,2.7894,0.2260,0.1470,0.7940,4.9705,199831.1250,536
-102.4448032,32.60112673,-102.4450561,32.60136602,COP,10/30/2015,WOLFCAMP A,9830.0000,1331.0000,41.0000,472.8560,491.6240,227.7630,207.7880,5958.3220,,16632.9990,0.0520,3780.5349,0.4580,0.0110,2.5072,0.1880,0.3170,0.7940,4.8263,248160.3594,537
-102.3836087,32.78229118,-102.383539,32.78230199,COP,2/24/2016,SPRABERRY LOWER SHALE,9592.0000,1590.0000,36.0000,18.0140,18.0140,51.9040,356.2310,5394.3030,,23488.6960,0.0690,2806.4749,0.5560,0.0110,2.5162,0.2310,0.1450,0.7940,4.8920,146782.8906,538
-102.5295089,32.80795765,-102.5298701,32.80714915,COP,2/21/2016,WOLFCAMP B,9224.0000,1630.0000,38.0000,1220.7090,854.8150,270.0430,237.5340,6260.8740,415.7110,13845.4350,0.0660,4091.3679,0.6440,0.0130,2.9027,0.1860,0.2310,0.7940,4.9330,84244.7109,539
-102.4621125,32.86950531,-102.4621842,32.86949291,COP,7/26/2016,SPRABERRY LOWER SHALE,9836.0000,1833.0000,38.0000,380.0440,442.5430,211.4920,185.5400,5208.7630,,17575.1710,0.0620,2079.1601,0.6460,0.0110,2.1500,0.2300,0.1350,0.7940,5.2950,112317.7500,540
-102.2800114,32.9188414,-102.2800296,32.91883972,COP,7/31/2016,SPRABERRY LOWER SHALE,9837.0000,1834.0000,38.0000,874.5690,309.5570,284.1620,304.3270,5446.2070,,24145.0800,0.0680,2102.4773,0.5680,0.0110,2.5365,0.2250,0.1640,0.7950,5.3176,193823.5938,541
-102.2416064,32.8620199,-102.2415799,32.86197113,COP,1/20/2017,WOLFCAMP B,9415.0000,1835.0000,40.0000,510.4280,506.7510,233.2350,247.7380,6206.0600,419.5580,11914.0470,0.0750,3787.3653,0.7280,0.0130,2.7254,0.1780,0.2550,0.7950,5.2903,92200.5156,542
-102.2415072,32.86927182,-102.2418312,32.86957402,COP,1/23/2017,WOLFCAMP A,9416.0000,1826.0000,40.0000,113.3640,300.1830,361.1900,330.8790,5777.0870,,16499.8560,0.0580,3494.4702,0.5270,0.0110,2.8426,0.2190,0.1640,0.7950,5.2099,178245.0156,543
-102.2418312,32.86957402,-102.2418312,32.86957402,COP,12/1/2017,SPRABERRY LOWER SHALE,9698.0000,1820.0000,37.0000,486.6460,503.0970,369.5580,391.5010,5385.5860,,11449.3650,0.0730,3452.9898,0.7500,0.0130,2.4621,0.2270,0.1680,0.7960,5.2217,107969.5859,544
-102.2372122,32.8369109,-102.2372245,32.83679987,HUNT,8/27/2018,WOLFCAMP A,9272.0000,1545.0000,38.0000,642.7930,326.3180,257.1200,257.1630,6036.3340,,14641.3460,0.0690,2440.4538,0.6750,0.0110,2.4313,0.2110,0.1570,0.8180,5.4528,119281.2578,545
-102.5095588,32.81414506,-102.5095588,32.81414506,HUNT,5/10/2019,WOLFCAMP B,10144.0000,1548.0000,48.0000,339.7070,339.7070,193.8880,193.8880,6218.4100,484.1150,13000.9590,0.0510,3849.2810,0.5860,0.0140,2.7234,0.1800,0.2700,0.8170,6.0580,57083.0625,546
-102.4248065,32.74078254,-102.4248244,32.74078776,HUNT,5/11/2019,WOLFCAMP B,10144.0000,1548.0000,48.0000,346.7610,346.7610,203.1320,203.1320,6219.9250,475.4540,12557.5060,0.0550,3964.3073,0.6250,0.0140,2.6947,0.1810,0.2710,0.8160,6.0590,62602.5820,547
-102.4471134,32.89777289,-102.4469759,32.89775938,HUNT,5/8/2018,WOLFCAMP A,10032.0000,1563.0000,37.0000,12.0920,12.0920,249.1050,249.1050,5771.1790,,27826.6920,0.0600,3256.4476,0.2890,0.0120,2.9713,0.2040,0.2500,0.8160,5.7574,133740.7188,548
-102.2759073,32.8550008,-102.276395,32.85502657,HUNT,4/2/2018,WOLFCAMP A,10032.0000,1545.0000,35.0000,34.9140,34.9140,0.0270,0.0270,5762.0820,,27834.7650,0.0610,3236.8785,0.2900,0.0130,2.9770,0.2050,0.2420,0.8150,5.6913,53446.2891,549
-102.4212122,32.93087377,-102.4211014,32.93082483,HUNT,4/2/2018,WOLFCAMP B,10032.0000,1549.0000,37.0000,35.2660,35.2660,216.1940,42.0080,5978.2760,475.4540,13125.0820,0.0670,3614.1171,0.7000,0.0150,3.0644,0.1860,0.2440,0.8150,5.7500,288262.9063,550
-102.2286065,32.82238795,-102.228611,32.82234477,HUNT,4/2/2018,SPRABERRY LOWER SHALE,10038.0000,1407.0000,35.0000,40.3430,40.3430,36.8550,36.8550,5376.3360,,21270.7830,0.0680,2020.4200,0.6420,0.0130,2.4740,0.2290,0.1680,0.8150,5.4441,34839.8125,551
-102.228611,32.82234477,-102.228611,32.82234477,HUNT,4/28/2019,WOLFCAMP B,10144.0000,1546.0000,49.0000,333.7390,333.7390,224.4240,224.4240,6203.7190,475.4540,13286.1520,0.0550,3980.5402,0.6000,0.0150,2.7092,0.1830,0.2660,0.8150,6.0595,46957.1406,552
-102.228611,32.82234477,-102.228611,32.82234477,HUNT,3/1/2018,WOLFCAMP A,10032.0000,1551.0000,36.0000,9.4030,9.4030,218.2050,218.2050,5762.1100,,26734.7900,0.0590,3229.6792,0.2900,0.0130,2.9789,0.2020,0.2550,0.8150,5.7184,126567.1250,553
